,url,SalePrice,Address,Neighborhood,Type,YearBlt,LotSize,int_lot,bedrooms,bathrooms,full_brs,1/2_brs,kitchen_level,kitchen_area,kitchen_misc,family_desc,family_level,family_area,famly_misc,dining_desc,dining_level,dining_area,dining_misc,living_desc,living_level,basement_area,basement_qual,flooring_desc,heat_desc,cooling_desc,appliances,interior_desc,interior_door,Total_spaces,Parking_features,Garage_spaces,Covered_spaces,Lot_size2,Lot_features,Property_levels,patio/porch_feature,Zoning,Structure_style,Property_SubType,Construction_material,Foundation,Property_condition,New_construction
483,https://www.zillow.com/homedetails/3243-Oak-Ave-Brookfield-IL-60513/3788455_zpid/,"329,900","3243 Oak Ave,"," Brookfield, IL 60513",Single Family Residence,1925,"3,789 sqft",985, 4, 3, 2, 1, Main, 121 ,,, Basement, 384 ,, Flooring(Hardwood), Main, 165 ,, Flooring(Hardwood), Main,," Full,Finished", Hardwood, Natural Gas, Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Stainless Steel Appliance(s)", Dry Bar,, 1, Garage,, 1," 3,789 sqft",, One and One Half,,, Bungalow, Single Family Residence," Vinyl Siding, Brick",,, No
484,https://www.zillow.com/homedetails/1640-N-Narragansett-Ave-Chicago-IL-60639/2110961638_zpid/,"449,900","1640 N Narragansett Ave,"," Chicago, IL 60639",Multi Family,1953,,--, 5, 3, 3,,,,,,,,,,,,,,,," Full,Partially Finished",, Natural Gas,,,,, 2, Garage,, 2,,,,, MULTI, American 4-Sq., Multi Family,,,, No
485,https://www.zillow.com/homedetails/2003-N-Albany-Ave-Chicago-IL-60647/306332527_zpid/,"675,000","2003 N Albany Ave,"," Chicago, IL 60647",Townhouse,2017,No Data,"2,200", 3, 3, 2, 1, Second, 170 ," Eating Area-Breakfast Bar, Island",,,,,, Second, 450 , Combined w/ LivRm,, Second,, None,, Forced Air, Central Air," Microwave, Range, Dishwasher, Refrigerator",,, 2, Garage - Attached,, 2,,,,,,, Townhouse," Brick, Clad Trim",,, No
486,https://www.zillow.com/homedetails/2003-N-Albany-Ave-Chicago-IL-60647/306332527_zpid/,"675,000","2003 N Albany Ave,"," Chicago, IL 60647",Townhouse,2017,No Data,"2,200", 3, 3, 2, 1, Second, 170 ," Eating Area-Breakfast Bar, Island",,,,,, Second, 450 , Combined w/ LivRm,, Second,, None,, Forced Air, Central Air," Microwave, Range, Dishwasher, Refrigerator",,, 2, Garage - Attached,, 2,,,,,,, Townhouse," Brick, Clad Trim",,, No
487,https://www.zillow.com/homedetails/2108-N-Seminary-Ave-APT-5-Chicago-IL-60614/3735454_zpid/,"225,000","2108 N Seminary Ave APT 5,"," Chicago, IL 60614",Condominium,1916,,--, 1, 1, 1,, Main, 80 , Eating Area-Breakfast Bar,,,,, Flooring(Hardwood), Main, 168 ,, Flooring(Hardwood), Main,, None, Hardwood, Radiators, None," Range, Microwave, Dishwasher, Refrigerator, Freezer", Storage,,, ,,,,,,,,, Condominium, Brick,,, No
488,https://www.zillow.com/homedetails/370-S-Western-Ave-APT-206-Des-Plaines-IL-60016/89961728_zpid/,"299,500","370 S Western Ave APT 206,"," Des Plaines, IL 60016",Condominium,2007,,"1,400", 2, 2, 2,, Main, 195 , Eating Area-Table Space,,,,, Flooring(Wood Laminate), Main, 210 , Combined w/ LivRm, Flooring(Wood Laminate), Main,, None,, Natural Gas, Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal",," Sliding Doors, 6 Panel Door(s)", 1, Garage - Attached,, 1,,,,,,, Condominium, Brick, Concrete Perimeter,, No
489,https://www.zillow.com/homedetails/1203-E-Camp-McDonald-Rd-Prospect-Heights-IL-60070/3310478_zpid/,"400,000","1203 E Camp Mcdonald Rd,"," Prospect Heights, IL 60070",Single Family Residence,1995,"9,278 sqft","1,998", 3, 4, 3, 1, Main, 140 , Eating Area-Table Space," Windows(Blinds),Flooring(Ceramic Tile)", Main, 210 ,," Windows(Blinds),Flooring(Hardwood)", Main, 400 , Combined w/ LivRm," Windows(Blinds),Flooring(Hardwood)", Main,," Full,Finished", Hardwood, Natural Gas, Central Air," Microwave, Range, Dishwasher, Refrigerator",,, 2, Garage - Attached,, 2," 9,278 sqft",, Two, Patio,, Contemporary, Single Family Residence," Vinyl Siding, Brick", Concrete Perimeter,, No
490,https://www.zillow.com/homedetails/1203-E-Camp-McDonald-Rd-Prospect-Heights-IL-60070/3310478_zpid/,"400,000","1203 E Camp Mcdonald Rd,"," Prospect Heights, IL 60070",Single Family Residence,1995,"9,278 sqft","1,998", 3, 4, 3, 1, Main, 140 , Eating Area-Table Space," Windows(Blinds),Flooring(Ceramic Tile)", Main, 210 ,," Windows(Blinds),Flooring(Hardwood)", Main, 400 , Combined w/ LivRm," Windows(Blinds),Flooring(Hardwood)", Main,," Full,Finished", Hardwood, Natural Gas, Central Air," Microwave, Range, Dishwasher, Refrigerator",,, 2, Garage - Attached,, 2," 9,278 sqft",, Two, Patio,, Contemporary, Single Family Residence," Vinyl Siding, Brick", Concrete Perimeter,, No
491,https://www.zillow.com/homedetails/706-Waukegan-Rd-C202-Glenview-IL-60025/3355730_zpid/,"289,900","706 Waukegan Rd #C202,"," Glenview, IL 60025",Condominium,1978,,"1,600", 2, 2, 2,, Main, 204 ," Eating Area-Breakfast Bar, Eating Area-Table Space, Pantry-Closet",,,,, Flooring(Wood Laminate), Main, 323 , L-shaped," Windows(Blinds),Flooring(Wood Laminate)", Main,, None, Wood Laminate Floors," Electric, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Disposal, Stainless Steel Appliance(s)"," Storage, Walk-In Closet(s), Granite Counters",, 1, Garage - Attached,, 1,,,,,,, Condominium, Brick,,, No
492,https://www.zillow.com/homedetails/10117-S-Sangamon-St-Chicago-IL-60643/4129515_zpid/,"160,900","10117 S Sangamon St,"," Chicago, IL 60643",Single Family Residence,1931,"3,659 sqft","2,862", 5, 3, 3,, Main, 121 , Island,, Basement, 450 ,,, Main, 225 , Separate,, Main,," Full,Unfinished",, Natural Gas, None,,,, 2, Garage,, 2," 3,659 sqft",, Two,,,, Single Family Residence, Brick,,, No
493,https://www.zillow.com/homedetails/2944-N-Sacramento-Ave-Chicago-IL-60618/2118750756_zpid/,"725,000","2944 N Sacramento Ave,"," Chicago, IL 60618",Multi Family,1896,,--, 5, 3, 3,,,,,,,,,,,,,,,," Full,Unfinished",, Natural Gas,,,,, 5, Garage,, 2," 2,613 sqft",,,,,, Multi Family,,,, No
494,https://www.zillow.com/homedetails/2750-Commons-Dr-UNIT-211-Glenview-IL-60026/2088915288_zpid/,"449,000","2750 Commons Dr UNIT 211,"," Glenview, IL 60026",Condominium,2011,,"1,426", 2, 2, 2,, Main, 99 ,,,,,, Flooring(Hardwood), Main, 180 , Combined w/ LivRm, Flooring(Hardwood), Main,, None,," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal",,, 1, Garage - Attached,, 1,,,,,,, Condominium," Brick, Frame, Concrete", Concrete Perimeter,, No
495,https://www.zillow.com/homedetails/5415-N-Sheridan-Rd-APT-3402-Chicago-IL-60640/3700466_zpid/,"194,500","5415 N Sheridan Rd APT 3402,"," Chicago, IL 60640",Condominium,1971,,820, 1, 1, 1,, Main, 70 , Eating Area-Breakfast Bar,,,,,, Main, 180 , Combined w/ LivRm,, Main,, None,, Electric, Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Stainless Steel Appliance(s)"," Storage, Lobby",, 1, Garage - Attached,, 1,,,, Roof Deck,,, Condominium, Brick,,, No
496,https://www.zillow.com/homedetails/85-S-Stonington-Dr-273-Palatine-IL-60074/3268904_zpid/,"255,000","85 S Stonington Dr #273,"," Palatine, IL 60074",Condominium,1985,,"1,474", 2, 2, 2,, Second, 286 , Eating Area-Table Space,,,,," Windows(Blinds),Flooring(Hardwood)", Second, 408 , Separate," Windows(Blinds),Flooring(Carpet)", Second,, None, Hardwood," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Stainless Steel Appliance(s)"," Vaulted/Cathedral Ceilings, Storage, Walk-In Closet(s)",, 1, Garage - Attached,, 1,," Common Grounds, Cul-De-Sac",,,,, Condominium, Brick, Concrete Perimeter,, No
497,https://www.zillow.com/homedetails/1225-W-Morse-Ave-APT-501-Chicago-IL-60626/2144984781_zpid/,"330,000","1225 W Morse Ave APT 501,"," Chicago, IL 60626",Condominium,2004,,"1,400", 2, 2, 2,, Main, 190 ," Eating Area-Breakfast Bar, Granite Counters, Updated Kitchen",,,,, Flooring(Hardwood), Main, 208 , Combined w/ LivRm, Flooring(Hardwood), Main,, None, Hardwood," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Stainless Steel Appliance(s), Gas Cooktop",,, 1, Garage - Attached,, 1,,,, Roof Deck,,, Condominium, Brick,,, No
498,https://www.zillow.com/homedetails/10625-Parkside-Ave-APT-5-Chicago-Ridge-IL-60415/4090110_zpid/,"190,900","10625 Parkside Ave APT 5,"," Chicago Ridge, IL 60415",Condominium,No Data,,800, 2, 1, 1,, Main, 176 ,,,,,,,, 240 ,,, Main,, None,, Baseboard, 3+ (Window/Wall Unit),,,, 2, ,,,,,,,,, Condominium, Brick,,, No
499,https://www.zillow.com/homedetails/8970-N-Parkside-Ave-APT-305-Des-Plaines-IL-60016/2070201897_zpid/,"139,900","8970 N Parkside Ave APT 305,"," Des Plaines, IL 60016",Condominium,1977,,800, 1, 1, 1,, Main, 81 , Galley,,,,, Flooring(Carpet), Main, 252 , Combined w/ LivRm, Flooring(Carpet), Main,, None,," Steam, Baseboard", 1 (Window/Wall Unit)," Range, Dishwasher, Refrigerator, Disposal",,, 2, ,,,,,,,,, Condominium, Brick, Concrete Perimeter,, No
500,https://www.zillow.com/homedetails/2900-225th-St-Chicago-Heights-IL-60411/2077726688_zpid/,"115,900","2900 225th St,"," Chicago Heights, IL 60411",Single Family Residence,1973,"6,599 sqft","1,073", 4, 1, 1,, Main, 104 ,,,,,,,, 154 ,,, Main,, None,, Natural Gas, None,,,, 2, Garage - Attached,, 2," 6,599 sqft",, Other,,,, Single Family Residence, Brick, Concrete Perimeter,, No
501,https://www.zillow.com/homedetails/9551-Shermer-Rd-Morton-Grove-IL-60053/3473444_zpid/,"375,000","9551 Shermer Rd,"," Morton Grove, IL 60053",Single Family Residence,1955,"10,428 sqft","1,421", 3, 2, 2,, Main, 253 ,, Flooring(Hardwood), Main, 234 ,,, Main, 204 , Combined w/ LivRm, Flooring(Wood Laminate), Main, 0 , None,," Natural Gas, Forced Air", Central Air," Double Oven, Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Humidifier", 1st Floor Full Bath,, 2, Garage - Attached,, 2," 10,428 sqft", Corner Lot, One, Patio,, Ranch, Single Family Residence," Vinyl Siding, Brick",,, No
502,https://www.zillow.com/homedetails/5414-S-Wood-St-Chicago-IL-60609/2137158485_zpid/,"239,500","5414 S Wood St,"," Chicago, IL 60609",Multi Family,1910,,--, 6, 2, 2,,,,,,,,,,,,,,,," Full,Unfinished",," Natural Gas, Forced Air",,,,, 4, Assigned,,,,,,, MULTI,, Multi Family,, Concrete Perimeter,, No
503,https://www.zillow.com/homedetails/655-W-Irving-Park-Rd-APT-5308-Chicago-IL-60613/65561300_zpid/,"199,900","655 W Irving Park Rd APT 5308,"," Chicago, IL 60613",Condominium,1973,,800, 1, 1, 1,, Main, 63 ,,,,,," Windows(None),Flooring(Hardwood)", Main, 240 , Combined w/ LivRm, Flooring(Hardwood), Main,, None, Hardwood, Forced Air," Central Air, Zoned"," Range, Dishwasher, Refrigerator",,, 1, Garage - Attached,, 1,,,,,,, Condominium, Concrete, Concrete Perimeter,, No
504,https://www.zillow.com/homedetails/5757-N-Sheridan-Rd-APT-7A-Chicago-IL-60660/3694680_zpid/,"325,000","5757 N Sheridan Rd APT 7A,"," Chicago, IL 60660",Condominium,1968,,"1,500", 3, 2, 2,, Main, 198 , Eating Area-Breakfast Bar,,,,, Flooring(Other), Main, 221 , Combined w/ LivRm, Flooring(Other), Main,, None, Wood Laminate Floors," Natural Gas, Radiators", 3+ (Window/Wall Unit)," Range, Microwave, Dishwasher, Refrigerator, Stainless Steel Appliance(s), Wine Refrigerator"," Elevator, Storage, Lobby",, 1, Garage - Attached,, 1,,,,,,, Condominium," Glass, Concrete",,, No
505,https://www.zillow.com/homedetails/5757-N-Sheridan-Rd-APT-7A-Chicago-IL-60660/3694680_zpid/,"325,000","5757 N Sheridan Rd APT 7A,"," Chicago, IL 60660",Condominium,1968,,"1,500", 3, 2, 2,, Main, 198 , Eating Area-Breakfast Bar,,,,, Flooring(Other), Main, 221 , Combined w/ LivRm, Flooring(Other), Main,, None, Wood Laminate Floors," Natural Gas, Radiators", 3+ (Window/Wall Unit)," Range, Microwave, Dishwasher, Refrigerator, Stainless Steel Appliance(s), Wine Refrigerator"," Elevator, Storage, Lobby",, 1, Garage - Attached,, 1,,,,,,, Condominium," Glass, Concrete",,, No
506,https://www.zillow.com/homedetails/3413-W-123rd-Pl-Alsip-IL-60803/4102388_zpid/,"204,900","3413 W 123rd Pl,"," Alsip, IL 60803",Single Family Residence,1967,"6,011 sqft","1,166", 3, 1, 1,, Main, 190 , Eating Area-Table Space,,,,,,, 285 ,, Flooring(Carpet), Main,," Full,Finished",," Natural Gas, Forced Air", Central Air," Range, Dishwasher, Refrigerator",,, 2, Garage,, 2," 6,011 sqft",, One, Deck,,, Single Family Residence, Brick,,, No
507,https://www.zillow.com/homedetails/16019-Laurel-Dr-Orland-Park-IL-60462/4193051_zpid/,"229,900","16019 Laurel Dr,"," Orland Park, IL 60462",Townhouse,1995,No Data,"1,496", 2, 2, 1, 1, Main, 153 ," Galley, Pantry-Closet", Flooring(Other), Basement, 400 ,," Windows(All),Flooring(Hardwood)", Main, 234 ,," Windows(All),Flooring(Hardwood)", Main,," Full,Finished"," Hardwood, Wood Laminate Floors"," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer"," Vaulted/Cathedral Ceilings, Walk-In Closet(s)",, 1, Garage - Attached,, 1,," Common Grounds, Landscaped",," Patio, Porch",,, Townhouse," Vinyl Siding, Brick", Concrete Perimeter,, No
508,https://www.zillow.com/homedetails/10321-S-Green-Bay-Ave-Chicago-IL-60617/4169097_zpid/,"160,000","10321 S Green Bay Ave,"," Chicago, IL 60617",Single Family Residence,1971,"3,136 sqft","1,040", 3, 1, 1,, Main, 81 ,,, Basement, 300 ,,, Main, 96 ,,, Main,," Full,Partially Finished",," Natural Gas, Forced Air", Central Air,,,,, Garage,,," 3,136 sqft",, One,,, Ranch, Single Family Residence, Brick,,, No
509,https://www.zillow.com/homedetails/1224-W-Van-Buren-St-APT-806-Chicago-IL-60607/2132155803_zpid/,"299,900","1224 W Van Buren St APT 806,"," Chicago, IL 60607",Condominium,1946,,"1,048", 2, 2, 1, 1, Main, 81 ,,,,,, Flooring(Hardwood), Main, 228 ,,, Main,, None,, Natural Gas, Central Air,,,, 1, Garage - Attached,, 1,,,,,,, Condominium," Brick, Glass",,, No
510,https://www.zillow.com/homedetails/26-E-14th-Pl-APT-5W-Chicago-IL-60605/2091877713_zpid/,"670,000","26 E 14th Pl APT 5W,"," Chicago, IL 60605",Townhouse,2004,No Data,"2,700", 3, 4, 3, 1, Second, 120 ," Custom Cabinetry, Updated Kitchen"," Windows(Curtains/Drapes),Flooring(Hardwood)", Third, 204 ,, Flooring(Hardwood), Second, 238 ," Separate, Kitchen/Dining Combo", Flooring(Hardwood), Second,, None, Hardwood," Natural Gas, Zoned"," Central Air, Zoned, Dual"," Range, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal, Range Hood, Gas Cooktop, Gas Oven, Humidifier", Vaulted/Cathedral Ceilings," Lever Style Door Handles, Pocket Door(s)", 3," Off Alley, Driveway, Alley Access, Direct Access",, 2,," Common Grounds, Landscaped, Park Adjacent",," Deck, Patio, Roof Deck",,, Townhouse," Vinyl Siding, Brick", Concrete Perimeter,, No
511,https://www.zillow.com/homedetails/8028-Natchez-Ave-Burbank-IL-60459/3965849_zpid/,"255,000","8028 Natchez Ave,"," Burbank, IL 60459",Single Family Residence,1969,"7,187 sqft","1,368", 3, 2, 1, 1, Main, 121 ,,, Lower, 352 ,,, Main, 216 ,,, Main,," Partial,Finished",, Natural Gas, Central Air,,,, 2, Garage,, 2," 7,187 sqft",, Split Level,,,, Single Family Residence, Brick,,, No
512,https://www.zillow.com/homedetails/5300-S-Shore-Dr-APT-21-Chicago-IL-60615/2070488904_zpid/,"389,000","5300 S Shore Dr APT 21,"," Chicago, IL 60615",Condominium,1920,,"3,500", 4, 3, 3,, Main, 132 ,,,,,, Flooring(Hardwood), Main, 300 ,, Flooring(Hardwood), Main,, None,, Natural Gas, 3+ (Window/Wall Unit),,,,, ,,,,,,,,, Condominium, Brick,,, No
513,https://www.zillow.com/homedetails/2700-W-Armitage-Ave-Chicago-IL-60647/2070202392_zpid/,"437,000","2700 W Armitage Ave,"," Chicago, IL 60647",Multi Family,1891,,--, 4, 2, 2,,,,,,,,,,,,,,,," Full,Partially Finished",, Natural Gas,,,,, 2, Garage,, 2," 2,613 sqft",,,,,, Multi Family,,,, No
514,https://www.zillow.com/homedetails/Chicago-IL-60621/4007013_zpid/,"149,900","(Undisclosed Address),"," Chicago, IL 60621",Single Family Residence,1958,"3,005 sqft","1,091", 3, 1, 1,, Main, 120 ,,,,,,,, 208 ,,, Main,, None,," Natural Gas, Forced Air", Central Air,,,, 2, Garage - Attached,, 2," 3,005 sqft",, One,,,, Single Family Residence, Brick,,, No
515,https://www.zillow.com/homedetails/5920-S-Artesian-Ave-Chicago-IL-60629/3933254_zpid/,"339,500","5920 S Artesian Ave,"," Chicago, IL 60629",Single Family Residence,1920,"3,746 sqft","2,100", 4, 3, 2, 1, Main, 143 ," Eating Area-Breakfast Bar, Pantry-Closet, Updated Kitchen", Flooring(Carpet), Basement, 168 ,," Windows(Blinds),Flooring(Wood Laminate)", Main, 187 , Kitchen/Dining Combo," Windows(Blinds,Some Stained Glass),Flooring(Wood Laminate)", Main,," Full,Walkout,Finished,Rec/Family Area,Sleeping Area"," Wood Laminate Floors, Some Carpeting, Some Wood Floors, Some Wall-To-Wall Cp"," Natural Gas, Forced Air, Baseboard", Central Air," Double Oven, Dishwasher, Refrigerator, Stainless Steel Appliance(s), Range Hood, Gas Oven, Humidifier"," In-Law Floorplan, Walk-In Closet(s), 9' Ceiling, Open Floorplan, Dining Combo",, 4," Off Alley, Driveway",,," 3,746 sqft",, Two,,, Bungalow, Single Family Residence, Brick,,, No
516,https://www.zillow.com/homedetails/5920-S-Artesian-Ave-Chicago-IL-60629/3933254_zpid/,"339,500","5920 S Artesian Ave,"," Chicago, IL 60629",Single Family Residence,1920,"3,746 sqft","2,100", 4, 3, 2, 1, Main, 143 ," Eating Area-Breakfast Bar, Pantry-Closet, Updated Kitchen", Flooring(Carpet), Basement, 168 ,," Windows(Blinds),Flooring(Wood Laminate)", Main, 187 , Kitchen/Dining Combo," Windows(Blinds,Some Stained Glass),Flooring(Wood Laminate)", Main,," Full,Walkout,Finished,Rec/Family Area,Sleeping Area"," Wood Laminate Floors, Some Carpeting, Some Wood Floors, Some Wall-To-Wall Cp"," Natural Gas, Forced Air, Baseboard", Central Air," Double Oven, Dishwasher, Refrigerator, Stainless Steel Appliance(s), Range Hood, Gas Oven, Humidifier"," In-Law Floorplan, Walk-In Closet(s), 9' Ceiling, Open Floorplan, Dining Combo",, 4," Off Alley, Driveway",,," 3,746 sqft",, Two,,, Bungalow, Single Family Residence, Brick,,, No
517,https://www.zillow.com/homedetails/545-S-River-Rd-APT-702-Des-Plaines-IL-60016/2070202528_zpid/,"250,000","545 S River Rd APT 702,"," Des Plaines, IL 60016",Condominium,1989,,"1,977", 3, 3, 3,, Main, 117 ," Breakfast Room, Granite Counters",,,,, Flooring(Carpet), Main, 285 , Combined w/ LivRm, Flooring(Carpet), Main,, None,," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Gas Oven"," Elevator, Storage, Lobby",, 1, Garage - Attached,, 1,,,,,,, Condominium, Brick,,, No
518,https://www.zillow.com/homedetails/545-S-River-Rd-APT-702-Des-Plaines-IL-60016/2070202528_zpid/,"250,000","545 S River Rd APT 702,"," Des Plaines, IL 60016",Condominium,1989,,"1,977", 3, 3, 3,, Main, 117 ," Breakfast Room, Granite Counters",,,,, Flooring(Carpet), Main, 285 , Combined w/ LivRm, Flooring(Carpet), Main,, None,," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Gas Oven"," Elevator, Storage, Lobby",, 1, Garage - Attached,, 1,,,,,,, Condominium, Brick,,, No
519,https://www.zillow.com/homedetails/545-S-River-Rd-APT-702-Des-Plaines-IL-60016/2070202528_zpid/,"250,000","545 S River Rd APT 702,"," Des Plaines, IL 60016",Condominium,1989,,"1,977", 3, 3, 3,, Main, 117 ," Breakfast Room, Granite Counters",,,,, Flooring(Carpet), Main, 285 , Combined w/ LivRm, Flooring(Carpet), Main,, None,," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Gas Oven"," Elevator, Storage, Lobby",, 1, Garage - Attached,, 1,,,,,,, Condominium, Brick,,, No
520,https://www.zillow.com/homedetails/3406-W-Franklin-Blvd-Chicago-IL-60624/3810458_zpid/,"250,000","3406 W Franklin Blvd,"," Chicago, IL 60624",Single Family Residence,1911,"3,750 sqft","3,750", 3, 3, 2, 1, Main, 144 ,,, Main, 120 ,,, Main, 240 ,,, Main,," Full,Unfinished",," Natural Gas, Forced Air", None,,,, 2, Garage,, 2," 3,750 sqft",, Two,,,, Single Family Residence, Brick,,, No
521,https://www.zillow.com/homedetails/7133-W-Wright-Ter-Niles-IL-60714/3530329_zpid/,"459,900","7133 W Wright Ter,"," Niles, IL 60714",Single Family Residence,1959,"6,359 sqft","1,126", 3, 2, 2,, Main, 180 , Eating Area-Table Space," Windows(None),Flooring(Wood Laminate)", Basement, 506 ,," Windows(None),Flooring(Hardwood)", Main, 192 , Combined w/ LivRm," Windows(None),Flooring(Hardwood)", Main,," Full,Finished",, Natural Gas, Central Air," Refrigerator, Washer, Dryer, Cooktop, Built-In Oven",,, 2, Garage,, 2," 6,359 sqft", None, One, Porch,, Ranch, Single Family Residence, Brick, Concrete Perimeter,, No
522,https://www.zillow.com/homedetails/1522-S-Princeton-Ave-Arlington-Heights-IL-60005/3445012_zpid/,"479,900","1522 S Princeton Ave,"," Arlington Heights, IL 60005",Single Family Residence,1970,"9,975 sqft","2,762", 4, 3, 2, 1, Main, 100 ," Eating Area-Table Space, Pantry-Closet", Flooring(Carpet), Main, 240 ,, Flooring(Hardwood), Main, 252 , Separate, Flooring(Hardwood), Main,," Full,Finished", Hardwood, Natural Gas, Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Stainless Steel Appliance(s), Cooktop",,, 4, Garage - Attached,, 2," 9,975 sqft",, Two," Deck, Porch",,, Single Family Residence, Brick, Concrete Perimeter,, No
